business_id,checkin_count
U1_89WxlRg9DjhCDyF368A,0
YILyHegzhy1vlc_LNVfObw,1790
KalAJyO0Zpg3K1wVwYXBHA,1472
AztVIokc5VtP4m8r6kSnWw,103
GGvjkKM74UnOh2NyvwTLZQ,62
tcnGHnLRyDmKviWLNFfGcA,37
Sovgwq-E-n6wLqNh3X_rXg,2829
Ucsy6LjBYsfVwuGlSlfJog,29
w1dxpzzh5I3oo2vaICgdig,43
USYuX1n1ySv5kd3Fjs-efw,9
eoBeah3ZXruU1E5Fs1nSaQ,19
PelhNV5WsvEJjhUShubLvQ,44
3RiFtEJ6AAvS0x_z38HChw,196
HU7yPtYVgStoZl6t40wdHg,34
1V-mRUpVnIRq6GYymT_uyw,283
XaRLRVEAOwxQjgF1_iU_jQ,117
P7Dqa0IbcFgRZ1aK7CPAOw,229
fl-K_oLD_I5J6h-gLL7FkQ,129
ls_H8-5CuhtcEUwfPdjy8g,9
gTHo2aGgiG-jqy-_C2OhSg,46
sw0qwXeGfKEw13xUfRPm2A,0
3QcTqsdxQBlSndBdMJBRhQ,418
_8mBVtt6yhkS0YtT1FGBNg,288
ZZbaD-DKkILA_FvliElciw,18
ruH7MFlSuDua1SuxupNgMw,3
0mnnlFCploePlnEaddw63g,22
A1ZRCrjOMOwQGj2hCYWDEQ,106
BjLXhrKdB3I3f3ODy0INRw,891
nDKcQkh8vZkY_u1kyww44g,1112
gKXfXcm3skSm0eVFVblvNg,52
WIvzaGdl-leuDb5TNtiNFg,22
CDfwYmSPggcqlHay1Xa-TQ,76
lpcniW0cBbQMSmksTrD_2Q,97
tP4bAKEDz8aigXVisQYzog,6
QxtvTC-i4kX1raUXCuaxbg,7
KaGZE0_o1EmmSN4Fo_cpUw,813
GyXSPlq4aj0Uxm-UJYnGCA,4
4vm2W7J_ztH0vcX4bKfuXw,128
_0x7W6fizaPP76xNBxBLAQ,1884
Xs98BYnfREgKQfANEg3C-w,33
gYBnDrFYK375skI4XeeiEQ,2
sSmt7JFTDNCcK1KfMVO2hw,915
leXt81sCi1dyH1RF7nT3ig,107
iUGdlpOMN8f0PTydikdxyw,5
-a43zqioXNOjx_QejRS9FA,3
aGl6ey1bOn2cqguYMIZyFw,6
VYOtofDcgJIV5-vPUd4sZA,48
IuSx68tb7iZa-aAeknXp8A,655
9_P2oM43QIRze2VJpw_dHw,4
pmoIMK8zGWvKsVOPDBYfzg,806
35fWtS1LZkaZ-ooKupJ1XA,391
kJAmLFgiIjtjULunpr3NNg,1934
9lqPRnnxUA47dacFK9lhtQ,1092
97TVQZZo_2nMDTeWvqfXXg,255
aAbL_y05zPWaIrT1QtDWxw,20
Lu4pQHQCRXI773PeP3PjTA,240
tE3EtnE80cGMm_LF8ufyCg,3
h3pMMRwqBjMeMtk0_qQzRQ,1016
wPqt3SVl0h3_P3-wW__gYg,79
yP3tjunvqenEiKSZb9mwmA,4
RwMLuOkImBIqqYj4SSKSPg,8990
Rj-7ymdw8aNZBRqGRAjR3Q,1789
ktJJMphosVXddoLGG9xR4A,69
KhvuMJpYNNySVxsu2o1eqg,354
AkdyGTQX8gO3J24nPlww_w,32
5EgDTPJNZsmbMG52ixnMXA,15
woJ0p5-_bc1BCezm16qtZQ,461
fmVKBldrSIgFPKigYcu1Uw,211
9Aq0MmPAYcz-Xm2vbUq98A,114
IbM5QRE49iYflclZ2WBpEA,49
fzpnaYOqBDjKnnAgFcgR8A,157
X11JfeIVH9d6qMrDqA-N7A,757
mXtcO2phv1wYcI_OhL6D9g,159
qQXc9D6PV1Y8RhIBZpj-Jg,342
lXCmTGagqHuPgaeN2g2P1Q,38
Bb75P8jpxGGtFUzKbA7XFg,3
X5uxdU9GHoUAqo2wmbg3OQ,1365
86stmK3Vm2f5W6PdyvuLrQ,351
Wg9272hxpu9IBTXMTB6EeQ,1832
EvE23d1PSbfGWe7EA5HRBQ,598
RRo3Nf5ypfS68fhS_aTrug,0
aBLQxmSlqkahg0BEokTPKw,44
hRZadfm7OEOzk0qjuk8BXg,1172
OwL4BM7GchsxBXxWrkmmqw,36
eOI8wM9EEGzsefVaAF076w,129
l3joBBpkq0ib11dKUpKMAw,2395
Sm2k1ijcnK17Ro5paN2_qQ,595
ars2tzN-u21FuTwuxAMkVQ,204
nM9NwHXy3EadihjJTG2i5w,681
_yAYxyEBMIbqFL8pubaf_g,116
sIr0Wp13Z_MqwgcNvF-5ew,82
8bZ49zy4KlFVu5teFETYhQ,167
bK_eTLw_uEuEyMzdZlKN6A,771
WTt8_zwy4IXaB2QnuiQP1Q,915
AVtNuwwdgWWm2CZqRe5pKQ,39
AYe8rS3qBPuLHSwNOZSbcA,485
AZlnpvILz5cEWJifjr2CSQ,420
mLpemaBq4Au6yOxv61Jovw,15
kaFItSnFuTSpmohv2jDbrQ,148
FuNMqkKUGzDnX4XJcJee4Q,229
cOqd9ou3uf-1k3OWFo-_CQ,71
Fho2P7OP80-yChCRxkK7Hw,528
gKPGer8_b532vRzEjsXQxA,111
k5ddmLvAKKw9zSusRPM2cQ,9
YSAI_l2wLGfGEcLgxR09Ug,65
J2Am_nJkdicGk2S1DzwuPA,283
9RQznFcE6Mhslaw0WlJ3jA,39
G9OOkWH5rLHN3DKNPMv1lg,246
WleVOQ9YhBYl4SWrlsLDhA,11
lDwZKo0usofBTfhYrquhDg,12
8fFTJBh0RB2EKG53ibiBKw,316
HfxMovSXJZVqL514iUD02g,508
kI86MfVvZPJUm4RYy3YmUw,25
6gxlDhmZ80bhflm2A-U0KQ,15
-ADtl9bLp8wNqYX1k3KuxA,511
iuiwjTcIJjt2kYSpBlH_lg,245
dGuVYsA5DMCm_TjSbX6x7g,1125
izvmwI3kSYIt-a6vA4gUMw,63
AUOlDSQ8R2wIkN4lQ4kVDg,479
EPe40cw2gMzo15sa-YAxFQ,1
ykKzoxBpRmYBTyW6NXxUqQ,16
SVtv-HglZotLo64QMWtQfA,41
L7iOEZLuvd3vHoX8Efi_hw,1
OBzPCuDTMBF4xijlnffnDw,560
h-SX2dxluF4oM_Zxp7eK4Q,72
7w9GpK5BJZY94sbfK__oDw,19
OWiKC7bjIvc7L2iIuBsHxw,171
PhrTUiNQVA_XsK43O2TA5w,328
I1gRYCt2exnOMsTr-lEJVA,1863
Z6E2Syzo_IYLIGpI5tSpRg,5
BqXuk5peVO-lIovXCv9CyQ,406
zPxNDf1iKsDGGpkM44HKxA,5
D2t3yDnG-HI17YOsiiWIuw,19
kpLt4l5J5kbMD4oxQLC2aA,423
_kB1BSKQ5lRzhvcmCY7E0Q,32
cgZOP1ZUBOZmEQMSJ53oiQ,309
1g47zyA_utx8mpgmtLc6tg,74
m1BL2XSBqnqP1qfmbrKmug,157
xiAiahsdBfTxYCFfvZmMfQ,254
8OaXvfag7E7oznV4rVb7vg,336
W7RSjR3JoIMWxW1AeZH9ng,20
4ZB0RpAhXl9zhjKYRxpJgw,1
V6Od7XYl_PznuG19DPfTAQ,197
6OftN85zwsd_PRxSYhgQCQ,46
aDkbxQb4CVXuV9tJx22ukw,27
816UOVoEQM6yLiWBD7PDNQ,50
aKEEQqL1UFMieilnylI1gw,671
2Wl4o7l54I-EtxtaDpOTzA,349
ONFRwi5zzcqDkFKkbF1Fgg,0
gw_yg7329SgpEvX5sOpwGw,161
h7s4MRVvB726jWHCHiQ9kw,1722
azzs6H7CcIHt_acKJF6UfQ,63
eZcCFV-8X91ZSnmB9807bw,3671
UFthIIorkchiGj_5ThZ1Uw,203
zBFhe2VVjhQZPieaG0ydBA,40
8tMy7yEeNVYylVVFRlPmdQ,154
4hG2j_ibsNblDgqei05U_g,1359
eJNHwNoCk_hZbK8AeHDZ9g,1690
1skTxDMBQSpElbLfhBgmVQ,66
lOQPeguczAueJnLmDUTfGg,4430
-8R_-EkGpUhBk55K9Dd4mg,275
SknYYIK1rBNgYqNl4tYUPA,251
1tNVPumjvFErYjvSXbOQ6Q,73
HcFNeUjeqzhHw1Lk0FZarg,0
5eDg_Y2N6aU_k7tIxoFXTg,40
Gud0G5LL9vFOOHjvyEIlTQ,248
xvdDcG7oWT_KxU9fnd2j_w,149
IcnJlauqhHfelo_qp9uKuw,28
CeevPqFuG8g2SeyEO6TtCA,3
jaSowNITPRRCYpPb3_pjdA,459
D05AYYIhdkTN1hk2PwYxJw,47
hs6q3UzhivmNg_ZVxJMNoQ,24
Pd52CjgyEU3Rb8co6QfTPw,68
QDF7w0casJ78PcPmtMDISw,489
makqSKZaz1aUipoWBW0BsA,2218
7B4ZXiaDDcg04_N1A0DG9A,224
c-uuAPbSpRGR0vPUHlRQRw,122
maIam6HyU4FB_sBIk9ippA,641
gPZj-XXVwFHgd8zjJPzVCw,7
G9-OvE0PBQtDZmnGEB3HEQ,652
haa0u6VwTWBXbIW0mxlSGw,40
3aKRYHFXMjKiaSAsVH4qiw,69
dWw7M_JsAVUprR86--89ZA,497
19wIOjBlI_2EKGM8E4O6Mg,67
l4idpMNjLXY59NI9np-JOQ,12
MTx-Zdl_KcU_z9G832XAjg,290
WO1sgbYB6u6VVcvChanp5g,1733
xPwTSwLwxyBfj6v6tWJzmg,31
m6QREZLAQatX1swZ2FN4hQ,108
_j750dvyAFCkd0OzPOV09Q,54
34PMhyoSQHVd4Lr7slzUcA,275
dYZqJ2S1ND9KghLIKJg71g,49
Y92uJXOUOZn8JvZAffV5mA,3
zaxK3ea92mvEBRy-jttngg,392
RtmqWtkMBoX732QcxA2m0w,49
xpSDcwyIhkSz4fhwmV2Wdw,14
UFn1moo95-PBzi9wWt5FGg,195
P9srGF_edclaYfYZjy_kgg,105
9Fn0aU6gg6oGi9HsE5tlbw,143
O-04UXVtgezKPiQJOll3hg,475
xZlUykq9UzBUbROIPxi-tA,1
k-dDZvTeLysoJvjHI-qr9g,539
pXYkQYvoy3z6avJSNeF9Uw,30
Doqz6-NiXEPhr28koWESKw,303
HoKXKkW8oC9q8XnjKLulRw,1412
46JVW4pwLDRIye4gYJboSw,211
wHUDmBNPpOFB-71kZZaUDw,4
ljUba4BS4SgzlVYznuMrQQ,176
YeKw_NtI8E0iUfNbrk5nhw,10
K7lWdNUhCbcnEvI0NhGewg,21801
GMefGnN17POrLde1PPBzNg,243
v-RQugtZbhnINBqrIZ9l9A,7
bY5f0CV5u3L1b7bGuNUA8A,69
iRBv2GlTHj6qJm45tQA8zw,2
ruPFtD9dU6Cv9_wpzIR4UQ,3143
LsWhNrXNB0ADpwivs_TPdA,8
nQvn3VIhBqfD43Ag7QfflA,100
nuRLQaPYbH6raFgSv-C_8g,870
zD_nzOAkRblywoRmIrGpTg,5
4v9nhZ5h-KScIsG7uXjfzg,34
pvzJ4ViI8bCgBnAAosLpFA,291
1BtNZszIr8LvtPOhN0X4Mw,65
Jjwa-WCK73efAwVZRksWSw,96
7gdpCYPKkQqfiWDoTQnHgQ,102
ASdkR68GWVdt6rQsiZAN5w,147
sB1lPLICz4nrOuuqgLv50A,654
GTcnXw53TmOkpzFPmuRI6w,52
OokdfOqprBP7fgR_RFADng,0
C4XsC2ZBtsl1EgjdVue3yA,440
pCVQq3jzfrT2CNHAIMMy0g,175
OVTY-NpcTA7iXbMQmusv3A,3669
RhV7sraRUB3km-gF-tmDow,392
6a3n4Hd0niHndoPywSkb7Q,443
TdoLDxiqDKbk_lmni5nu6A,89
PbNKg8t_VNKzxPKydtkFDg,222
7KkgMcbVaetryW1wwpzvvA,921
YZoCp2VEeQBHVivrC5G0CA,53
GQCmcU4aD6GEq7Eo7pKqUg,198
zL3x_UWvNYLTtxJzO8sKmg,253
GRLHdCXzmFCBbvvjRxXnrA,4
AH0S8pIC160m-vtfbUwA3g,48
N4BbeIbQNgtUEEMutu9U3w,854
hX5DiJqOvIkOhwnQ66nluA,10
dVp1llwjZUmhCF4pNsJnQg,210
-pGO9M4JLQJHiaCOrqCgbQ,200
k5pA0N9K2zy5OQZSqeC0jQ,143
Lq9rYrwvWV5QDBYzq7MGHQ,1337
5mair616AhJMpRjbd5z94g,45
GWNmYFQw3WitfTPt5uGMvQ,235
G-O_a7168Id7E0wIgHKtVw,39
8wt-saX_qXaqVCXQHc5qXw,885
vGLl5xum2u2Qf8_AvzSenw,508
zsQk990PubOHjr1YcLkQFw,729
01Ov9eDxKRY5k6ImMdiWLQ,1239
KWLm_h-XmdoT3h-o2bSD2w,269
fKAYcxoqblhyUIm7GTQMCA,0
HkAj0bamytrhj8FQM5I-zw,61
1tJdRIuyH9UY_35yfn_uyg,18
Ufa7MJ3yDDIMFkYctnhT8Q,66
JXWDWoW4dDGcbaU2BQq8Og,55
vPWvyl9gxmuOIXDBL6lSpw,238
LnRn6ECHdqTeoFF0c8FKYw,524
tybTvXOgkOjeXMFbLcSYJA,25
rTN9PfZFa3vmfyPZd-u9sw,244
j2w6wlRmlaZaaErQus8ElQ,527
XMr6zCnfQHFebaZvNPRPzA,43
zbVJRIXEU0LVGWpU1Wb--A,65
Fyuotg1ShiQZLtV5Dmjakg,19
8vkFJ_kA8XxDyjHfmsdEOg,298
FMnH5WIRLyexBYMBUUnDxQ,3121
-sEbDB_5jI_yIlklu1o1VQ,15
DUeqWfBI90UBR6xSYQO3uw,427
IIN-zsEasYKm5gd_OClSYg,29
qUVnqIEYNbkHdUffYITr-Q,186
bMchstbw4IPp19vpERj8cA,155
5EicViODfX1qNOIhdb4OzA,73
qKb1_tg9UD5ueHxTEvmxOQ,22
4ugJ4F8jDJ9-2dEiZ47wLg,390
f0160VdQERs6Y6Aq-Chvfw,287
ErzHs0c5EKwLD_YM2ZjsGQ,95
FSnqO-YWUdRb0Xc95nXbvw,2715
Sv0mCDEF0-V-HGR0nk5Egg,203
79kLlayzpBQG542C7Z7ocQ,19
3weo8OctYcKoS_AV9OrOgw,153
tQifTiY-vutj8orxcMJKfQ,3754
BoofbNU85LCG3pm9vpzk1A,23
H5Y6o9H4rtxbHJFgLqI6Fw,668
d3zW_b-JWlxMneNn7K9xew,466
b1Dfmn7cmXU3GnlpNHnH7A,4
fXSOxjL7FP_sVew1gXnOIw,690
pt-lpbRPiOBQlk_IWIn6iQ,84
7GfA5WMSRd-JCaPxnwgIQw,264
hy1TkGNnDuHfUHf_7kUqRw,58
6fz0hnNIVpLF5v2NqJfA9w,930
cM4R0NNWdS2NSZga7bxCRQ,24
GbYBL-LB8Dra49t8XCnVWw,53
wjZ12shpUWAy4Boy0G5z1g,6
rLMsz9ams_xrlX_weejhtQ,141
5WKtODFwnoKA_y9H-HubFg,155
yy7pPm_QGVRm6exD__Htug,1027
cePE3rCuUOVSCCAHSjWxoQ,257
T0NKethAB-FFR05EeZCzuA,338
gBfPyzPRmeOaj3SdcIj0Rw,2412
ueko6OhJaHNDy1Ynfrb3vw,75
Fy4t2XHIRKwMk_ocCZze0Q,707
opwxvFwYTppE0JgfM4FBlw,81
ak-f8IV0ZdDeI4oYnjA1Pw,787
GI1F8a__wktcfj6YVjTqAA,393
vLkKorA1gPS97Zj0_WKA0Q,468
vzrcPqSdRY41GoO5DR5pYA,689
Q7ckyYqs9wh1gsRhcjEd0Q,175
5j7BnXXvlS69uLVHrY9Upw,313
Ia1JlEo7UUyZtmqRe1K1Pw,305
uTn8bL6sabHD2916u5mvkA,84
2zufEbSI_D8t3WPCgShw-w,94
LPnGdeEJyMMO02e02PqZBA,824
y-ytZFbfRWvYma9P4g7AYA,1910
b0WztBYRaswkUARxLQ1aKg,149
_eDVVS8wwXcdllaW6nfLyg,228
Tv19MQrLgdsvSG0myMYZBw,529
qqKenRVi95OsoOvc8xJyfg,24
Ul0xEMKGW3A8T2XFNWeAeA,15
DsAZ2gzuGK9_wKzMiGqIjw,36
XRYBvFFBNOUZT5NFqyS53g,122
gpflXHwzORmGqJNgkKtkEA,73
0gTTGuA6uEmMhLhfJi0hqA,709
k8BqCejnaMlw7aoVthvqyw,1976
QWbP1vKQOFjN-6pr0-78zQ,344
ElyDWPaVOhaHJOHoQv6PBw,3
dDqG-lKO9BRadoQ9fmWP-A,6
rYG3Bbsf3u2P4N4ZxQXyKw,272
gom1QA1JiSCsE_lhCYjz0A,29
EqUlVPI8t9A96BIvWdW1pw,87
OwG2nkJrDoP-WGcU9tvkUA,24
BYp4NUxpwXCsTAoEmksLxA,71
i9mqSffakkmhtR_iyBnhnQ,292
Ls89UV4aSRE8eW2Pj_LaWg,229
x71EvWJDVKZfM-OiYDWZ6A,859
qT3Z72o5fidYhXObRLckzQ,505
5pmZjodq-9PZ0gDn5epHVw,0
JC7HF7jRVqULhTOTE2n6ug,43
v1AE1LLWDOqe8ubOzqKADg,3112
0uR48n5SYcLE_DLcjONZPg,492
CVnfj-UBgOSEvcdt4eWUeA,652
Xgp67egWT56FmGrULkKOJg,101
WvcM5J7FyArSo2cio8Bduw,9
ZaV97nuYxH32bthBIzjgmw,15
4eiQMRAP1eDWNK1QMpzT5w,32
QiuTcA0bKQMCyOFBFJZ58w,218
6TvB1PZCY1Ap2S-yNJPs4w,384
JRh14J_be0jl7Wbt412vDA,871
5TY-YMiAXgBjmP_y4AiXhg,98
ZnUBkQrpRQDk_Y0hPtlgNw,43
RHplLLE7fIkNqri3_B22LQ,26
hkpP3kY_x_zVpVz8gQ0ErA,140
Mw1Q04VtMm3vG3pBByXRtQ,11
GY5v_jZFuFGRyqqY4xEN7g,331
UPIYuRaZvknINOd1w8kqRQ,13864
HsgHgxT2vMnqd3cgPvnitQ,0
D74O-i-iEWo-e5BpwFMcUA,339
CAxHrXoPrbf0e0AYFPhv6g,620
jWv5GUtEp30OD5L5C8c2DQ,3085
hU6K1xshNHz7Q-psStmoug,20
wjkoCcNqpWrJRvCz5MxIIA,2
5fSz08wFcBhCeCXh7sxG5A,8
xmWs-su5eB5_57CIw4sqfw,324
lLj9ULb01sNIYDbYbeUqhA,59
W1Vn2G1disKO52jHARIZMA,2038
DXYhrg9EXuW8n5QMnCoHAg,497
EHIUp6lUabQCtQ4SVZitQw,209
q4MJE4yTtnkmxRwJTSTAZw,5
9virZ-ORrLHsv0p8EORxeg,65
yU34swtpTS8-SMjeLIEFcQ,493
WbcN3mkRgoV2RtGMCMVr1w,117
k0vkHxJTOex5GRpcznaayA,343
yj-3z9okilOi7mio30-ZKw,18
-gXDD2oSHBDA3zgjX6g9pQ,6
8olG8J91NG_QU92WHG5QfA,1139
SEjyjYlMfFFzkHaru6JadA,1114
hZDNYOfZnVp10pFsycr8rg,546
AN6HjBZeEcLgekQawgmS3w,135
kafUXRNfQm3e_U14S2WbmA,76
GHS1rVjO-RMcRB6WJLpCDQ,16976
n0wVs3pvWsFRNY1KDuITyA,235
VaKXUpmWTTWDKbpJ3aQdMw,3264
Tyg2orO7RC9VL4zoooHS7g,93
Oyo5CWthu2upxxaf69MfIg,50
pTJ8f4AfUW6uwKGdawLcfg,98
b1hmyz3gxWdhuWKkSdk3Ug,3
DFb1yJLwBx5M48mP4jhAOQ,33
5keoVVM81g-nJw0Zdpl1nA,661
1ZHBhMwi9rdXJ92QPHrWLw,17
w19nAzC69-AppXp8psaFFg,2
EzvQSacRpQhFU_p8NgiVJw,320
jWUShkhq7Fe3OKr3NvQecQ,7
JGM-SxW_vayu0fBch-U2FQ,11
qmymSqVwHYRqdwfcBatzpQ,1649
85gYSNxRpFIbQ3JVcudsVw,25
sSbhLkw1B58zLeUtv5lpaQ,9
wAQr_GVUNFSvqFfr3cC9kA,387
V2owu-O0rrlsGup3FMz2qQ,208
iYRAuwz8GfnDoteJNdyUXQ,6
zEd3Ex_k3vHiBbBPWRrO7Q,166
8_mXYs-ZOqDGS7ifAjaocA,48
JRoJwJkO-VtBFngswsIhgw,19
rsWSdtHfGDT5thc7aDN6PA,345
eHXUyMf64ynMzHaf0LdGgg,186
6nPyQJp7xmc1cvYaolwn8Q,53
u1r_9dDn4JxiK2yNmn4XIQ,295
4pxK5njPxYHFp7IMEch1Bw,142
dPbvWt-6YVxtGkeh7f9JpQ,577
3lRFcrfR3IrSAQJtrnn80A,34
YF4QJ_j-PM7cMZja6K1MwQ,4114
pdeTqMHy2YUkFzWxvP1huw,245
893VryJbZcCm5V9xon_aLA,7
e1_gISPV4RpFRjdNHmuodg,309
dtqT51H8Q8mIvrLylVuiZg,226
gMUAn6xcuE-TbY1seFw_Ww,493
m01nlmGzbS0TBB8NZxp3Yg,25
_7kVnn5_19ckuFPS9PCrpQ,320
0zb1wdN4YN_ti87B_JIseg,49
fb3ygmKzuhQx-ONlUJimtg,33
d6BOggptRCZcw7y5SI5Tww,11
2Dw0IxKXErYb6apmQ-JtOA,0
G9r8bucB5qq4kEflGukyTQ,25
5ma1OUQWy_Ds80xUiP7JPQ,1261
YsGN4k4N4a5LWxe6H-yviA,38
xPuId11JJs0uy-QuPfifOw,172
v_yCY6NCwxCPIsNZR80UfQ,1929
rvxpYoiNldD6R9kwXoC7Rg,6
4cDWyZa6EqsY4XSWwLY7RA,556
Rjd3YgkooUHodPcDaQVjvw,7
XbHGNouUFUJgIcN6EOb5zQ,129
uEMrBEw8En3yEzquXqeEuw,2
HQBtr9-GtWE566ZoUNf5TA,23
6CnoUxE66XuY5gI-hBysbw,12
gtgwlSNqDAehi723uMdpIg,65
NlGDKsTOLKyHJ0mgS_gWJQ,420
q-zZgXKAQFLEgMp9ZNllgQ,7910
iUFwE4oFs_JRVdqA3G7ICg,16
AES2bv2pf2jIL5c2qVQ33w,123
AOzTlFAnIvuv2Hj_gnepsw,21
U4ZvCExEi8Chtzu9IVrkCg,43
Kvm-YTwOrexgqxZ25CRi-w,130
Xy8R4AnLP3LxwFIYoPfhJg,170
ID5wWJ9C7G0hfbQilvlfxA,1421
vtJe3fNnpg89UJR2M1SNcA,18
HFEkIohUqGIudgqbHiK1uA,1331
w4yq1IRk0DHQE995giqjGg,1231
bymQ0lRnBar5scP4FERioQ,172
WY630Bgo202sOpiT57EN5g,21
lAADTWyB91S2Ch0iWqbh1w,23
fd6iX0qDBTX51IwFJjh1bw,82
vWFhRvHVIJAzIeOX4g_YcA,330
OXBROmBWuDhRhd0BZ7zXJA,287
dkCi6pb2tP-BPTGTgv23zw,416
CyU3l-0QfH2boVmYAP-o1A,107
fmdqJ5qn66k5UVEFSI3DPg,46
GwNHbifUGWXRT6vYvfkKew,96
d2rFJ3_8ux87uyZVFGmlag,239
YOZgLDLNLAe2nP1sw5inYw,109
xw6G0T2VQZAtta6RcZoAOQ,1409
24f5ie972m_bYpirVW-dZA,45
ST-IVOkIRq-DAyTD0e9DKw,4
FJx8D4LjgBRAjfOh-hmPGw,3
sNVGdeOPeitJ3OWUQBINzQ,7339
nTc-Qj_-ABZrpM9YSpJ6jA,1112
XGCyy-JNA-nwO3T0lPth9w,6
6ZtGxbWeQPen-ecU4ZBz9w,0
ckke8MRDHVLJdNa0quxOEg,714
8chcaZIRlP4p5anpzUB3FQ,359
02pL_Xj3sTO_lHcWqUcwKA,475
f_ODjmy-gv0VfGFFAq0mKQ,1
wcr99sOJjXeAxDNt2fCmbQ,4
6OjAOpupZOllj6mzLomVuQ,30
z_46RY-L3vcMrH3-wxCp9w,286
AxeQEz3-s9_1TyIo-G7UQw,223
p-w6g8cuQq5PU_4U1XNCzQ,324
MozU1DoDVybr8QmrAy-XDg,6
5MzGPxcrSPoWQc_bRmOXoQ,157
9B1Rf_KjWBtTNXwPCmYluw,151
7P3Z4HTUM8M8Y9Yw3cc7Pg,516
5JNvfPfd6mcpwNoekzqBow,631
C_6viXfXuKxYLXjRmWutvg,83
w1gAEE4anHxNNZtJoJOTUg,4
8Qs6f026h6sU6MAzL7JJjg,380
99KYZZWzN2VH5L_w1GjaYw,3
0eZHVYDyACtVVOIgoBlV3g,133
DX690eOaqO7CK2Qr6__rMQ,10
u7ObTG7tOuLn_kEXXKY8NQ,116
il0h5UFgcLiqEw8C6OOmtQ,219
I8j1gHLKNJVN4dNVUOsedw,491
iA8Ve2sZKN5Vz3mYKrtCaQ,2787
h_-KUSA612pFEIGC_dCsKQ,351
8DcFtolCfmxupCg-ijNJQA,6
89N08SxuIHyD3A1iuU5i3Q,7
4iPzHGpt0egdTrwr8CtQpw,15
03hgFWEcDg205hOCnswwiQ,0
If4NxUXhWU6ukuBvLxPe_w,90
3QzPhQ3ltbon0-1gC7Q18Q,161
_ng1XrWNbJZgAsqZlyb7cg,7
gofm05Jo-OYqjlxuD5BBDw,25
bFkMPiGMkYnIdbI8KrRoHA,148
OPqRWsKVJjWbPoUnROuL-Q,4
d4Mw96Hb6ZoHEL2AxqGrbg,4
WexIGFr-I6eH4loUY6DILw,38
yKpdzrqe_qIbu9dB6bj9Gg,76
w6wZmLSaht7ZkGBZONeqww,144
axX1hO_lEn9C-na3mMN4Aw,347
j00iBr6uYnwgFs_J5y9f0w,423
ATGZLAWudXt5hQXQ1AVGDQ,277
GYTE331LlKZr6O0ADFDSdA,7
JECKrOvqJ_faoW_QxyeEAw,3
fuW-VCynECpKukrm-9nxdg,1689
KDoeU7uY1v9VMNOsBvGdIA,6
Xz3ClYYqk5rCzUaWYybYOQ,65
O1RT7gIIFGwGE9OKS7dotA,10
IVnGPHdTyu_GbLo9mXj98w,3084
9evRrJHVWghiv16EOUg6zA,64
gIPrEKqnJwaAH0ZyvnQHeg,149
1diuAK7FMn93WxlK-ndJhA,224
SQ8Tkavc4TJj-2kanEDzLg,222
L7SKlQ4hH12eIqmabXzE0Q,210
P4Plzlfm4uJjNmH3wY4W1Q,209
YB7WIh2S_-nQFAK58a0MlA,18
sN-EtbzAnEI9ilHruasd9w,46
91JwvxaCYhLWnAOWp_AmeQ,111
VNNCmRTGq4QOT0uHdWVQmA,95
OPwC1xFjSwFMVQHy95970w,16
biSsdqExmdvIKiFuowOadg,1262
TTpgjbrSyxwHHzE5bIF-Rw,255
po0p6NIro0cDrmKkcyPy0w,3027
B9hP01A7AT4tQXv_nRozQw,356
djbZ5uQPKw9N4Dq9QXhdNw,1658
DZkVWxknDUuWX0-wmtGhQw,21
4uMs5UbtIAaHhuKQlQhXEQ,49
qcb6jpnIuEKHXbu4woKUFw,6
fOzVez6UBi9LPIcC8OJFew,10
vsGqvLu4OlL2GDmPWSVx_w,32
2Mp53KxlGeZJkodTuqpVow,1232
XnJeadLrlj9AZB8qSdIR2Q,1384
1CaM8eIvl41l4f3V-V-cAw,150
OjAEW_EO1CKHFiioc-PsRw,7
K3wUWHOPhAmIJ5naMVzylA,178
W3ia8dkoGGRYEfFg_BiyPg,453
W1Lw4Hxg7iRab9tJm8ZItQ,33
4srfPk1s8nlm1YusyDUbjg,43
QuZ_QZbW6Th-SouyQyCJ2A,4
lym9VHmU2QupopVsMGt7lg,943
CxE5OE_t29h_wqqK1BsoFA,79
Rb2s2-2kIvbPXnPEuM_OBg,1306
BzqwAx_KlRPAMGXw1xHXag,110
VXIOTZb0vghuj9t7YSDWLA,806
kd1VNJdd92T2eQ4hqvYQ5A,213
wpnLPAnkMEb1NpC3xiD_qg,4583
zQp4fij2fBaZawyO_ymIEg,53
2GQ0DbNf7Wkhws7kFiU_Qw,54
OY-QPfMdLueBtJgne_9KzQ,91
IEJFia0wQX7UezfXsenI5g,215
sTZla2pB_nYR0Vg1nBj4Mg,23
y6Dih1p0JqNuyfw9dQJ8_g,34
pmJqSsCfgbo3TxPWpQNLIw,85
ppobG2P-YmqTPy0s4MTRtA,577
YhTwTm31WOl8ug7TCW8ubA,68
qeFE3hKVFsvBTV-geLSszg,4
FEEJ4rK8EZ7cqIvBM5luGg,135
vl2IZrNJEA8npSjqXbdwxw,4290
yIZROHhe6hfmmzLCtTIEJQ,7
GdpiEeG8oe8BnpMaENJLfg,20
jkCkdlxISVraP-tnTsgOvw,2
EqisTm5p7M27J4NUY5XG_w,266
-C8sSrFqaCxp51pyo-fQLQ,257
bPcqucuuClxYrIM8xWoArg,1418
_ewxwEwJM-IYfIYnKpQOZw,68
