business_id,is_open,latitude,longitude,postal_code,review_count,stars
L6qd3x0bHymyxub9dF7lIA,1,36.1258775,-115.197855,89102,237,3.0
Kdr5SklsZ2otCjdJJfJ7wQ,1,36.0573012,-115.1285587,89119,14,4.5
Rd11Bosr8JkfoUhZLzpuxg,1,36.1276483735,-115.168328033,89109,689,4.5
1aMxCG33wAoxjWoeRsl4BA,1,36.1161559,-115.1750576,89109,40,3.0
U7xPpLet56Zhi5GDZNlmoA,1,36.0597198,-115.1192616,89119,73,3.5
rcn2JoLFQhMZeDHfOZiw2w,0,36.0577328,-115.1583224,89119,15,3.5
-BS4aZAQm9u41YnB9MUASA,0,36.1428613059,-115.280267162,89117,74,4.5
CBb7z-MTbkzBvsUHBDqxEg,1,36.1710444967,-115.143035352,89101,294,2.5
T7xvxAHHs07NgT2Bbeg58g,0,36.1674011,-115.1394534,89101,30,4.0
GDWWeeGW4d3tLWa21GhI8w,1,36.1065949,-115.1709543,89109,9,4.0
IOwTrStIy6NinyquhBrLZQ,1,36.098909,-115.175557,89109,57,1.5
73oP6zoYZKNlO8642EMD_Q,1,36.2777222,-115.2863093,89149,171,4.0
3h5jLa-kbHg0cL7v9En0Lg,1,36.1128952,-115.0623534,89122,193,3.0
VVvJ9tX9uwl07GRnVIX5SA,0,36.1084263,-115.1373615,89119,5,4.0
coBLz73uWQp1gbMQGkvM3g,0,36.1139473,-115.3045911,89147,276,4.0
ROAhwL6lyogjyD3BdmFzYA,0,36.013812,-115.134978,89183,15,3.5
UHVeLqYpNLJp5mw_vnQnRQ,1,36.1253969,-115.1964719,89102,74,2.5
pHAETgLpyIumSegQ3EIc5w,1,36.1585825,-115.1343686,89104,6,4.0
UCpInuKIEWEOu4l2_Ejxsg,0,36.1263504,-115.2182138,89146,6,3.5
GHwn0lza-JdaETNbOw98oA,0,36.1149405,-115.1720257,89109,21,4.0
YSHLvvIOg5w7ON396yNmVA,1,36.1756239,-115.1158412,89101,69,4.5
7k6uHs6oPyh5AuaqrhC5yw,0,36.04577,-115.243934,89113,7,3.5
_8VkSb_Mryb6bHQxSWB7Pg,0,36.1261008,-115.211285,89146,383,3.5
T1XikHI9k4VtoNzQVpIATA,0,36.1002242,-115.1153839,89121,3,5.0
47Ce56CE_NnzdmCozdMQng,0,36.1155323,-115.0934543,89121,3,4.5
-FcZY7a7qgxTUlTvwuyJnQ,1,36.1569067426,-115.332990913,89135,236,3.5
hL1r-Mh-UPOQJ7tbXCd9Yw,1,36.0858828,-115.149411,89119,3,3.0
Z1E36owKeeZKDL-9ZuanJw,1,36.1234867972,-115.279909111,89147,535,3.5
kGVAle6VpDvZHlEeTB2WhA,0,36.0357393,-115.171471,89123,10,4.0
3nWXxSCR6q7SVxHvsUUeWg,0,38.8026097,-116.419389,89146,5,4.5
0Tutx9JhCi_HE6MUnbh5vw,0,36.1780972,-115.2414278,89107,3,3.5
-153AjTW5luZPK4omEujWA,0,36.1030009,-115.1735161,89109,5,3.0
pwislVBU50RIzCrwJYPY3w,1,36.2707534,-115.2666723,89149,94,3.5
CxZ_qwVlgd-DIrb_a3N8jw,1,36.0211192,-115.1190908,89123,46,4.0
eS76100l3h7Ollb5s3_M4A,1,36.0280976,-115.1189137,89123,256,4.0
niuHdk9fwX0IJG1zMAHcig,1,36.1732568546,-115.115798858,89101,5,3.0
GpzQY2XLo5A35Cf8-Mjazg,1,36.1290736318,-115.091311793,89121,163,4.5
9edPSkfXKsJmkZYIaOmA7Q,1,36.0539333477,-115.168928254,89123,428,3.5
D-4QZecSy-O6wFoDY87rKA,0,36.118168,-115.1380683,89119,5,3.0
ni4ppUp4oHq-OSSCgUIGiA,0,36.106655614,-115.176914489,89109,308,3.0
QpmotuTsf_nHT8RKViFMPQ,0,36.1065014766,-115.172454491,89109,171,4.0
YQ--LJ7pvjiDSqNv0TuKTQ,1,36.1248767264,-115.169034004,89109,866,4.0
zOYqvrpenMaAz0rc7n41Aw,1,36.0716571,-115.0941377,89120,16,3.0
oellsNkri7uLFWXtOIMqMA,1,36.1143212,-115.1708662,89109,3,5.0
1FAvxOUOGGyZoYNlAXACag,0,36.124268,-115.169507,89109,326,2.5
IWN2heYitkg-D4UdqfxcMA,1,36.112279,-115.172397,89109,1883,4.0
909BaH47M7FfjbFniClm6Q,1,36.2600263994,-115.155063148,89031,50,2.0
0TljdWRIDQzlp4siHQ_BAQ,1,36.2609532,-115.1804167,89031,77,2.0
_HU30V8E6vuENIDsb0r82A,0,36.1693002284,-115.206191316,89107,4,4.0
20P1JukOLfR023mnrDeXlw,1,36.1891373,-115.2596473,89044,28,3.0
kwacNh9UDn_sIf0-wBatgA,1,36.175747,-115.2917528,89145,150,2.5
UUGoM4q4i8rK2CBRS0xDAw,0,36.1119459216,-115.176876783,89109,1222,4.0
88vF_9_X9dJwZ7w-hwtMow,1,36.0839998,-115.1537389,89119,43,3.0
e2uWs-oYZ2PB4ybr-UhErQ,1,36.1209899548,-115.135550349,89119,110,4.5
FdU-T-vgsQtkzivylI9_gw,0,36.175,-115.136389,89162,5,2.5
mfQfNIb3TYeBSxsN1WD8eA,1,36.0617722737,-115.241922657,89118,81,3.0
AVA3AwMEHfLY9anV3WgDXA,1,36.0556182188,-115.242774961,89118,99,2.5
QMPDsRxHmDtap9ECO1Uwjg,1,36.1964168,-115.2325496,89108,64,3.5
RDQpH7J6PBpVzE9pNDKcoA,0,36.06513,-115.119046,89119,12,4.0
PYIk6aWfw8B8bO1mTn2rpQ,1,36.1097888736,-115.174105739,89109,8,4.0
6WWXpMwIB7gTc4yZrkM-fQ,1,36.0988311768,-115.175765991,89109,21,3.5
pik4ebdFa0UcUhnNkivFcg,1,36.1193209467,-115.175200447,89109,778,4.0
zJ1kytRoyIHKqhl1DounBQ,1,36.1130109,-115.1765221,89109,32,4.5
45m_xaD3A1saWNjVDahECQ,0,36.219859,-115.250331,89129,29,3.5
54WM5coZonA0izd2y04p_A,0,36.1141807443,-115.303920552,89147,201,3.5
vugrV0cSoUGfS1Ef_mF7nQ,0,36.199907,-115.2420369,89108,23,3.5
1u7fJVL82JEznv76noobVQ,0,36.2388611168,-115.059888157,89115,5,1.5
e7N0AW-sKkJmRIpEovxBAg,1,36.2111233966,-115.249689339,89128,432,4.0
MCenmA0zc9gNR1Cwyh4f1A,1,36.1161559,-115.1750576,89109,16,3.0
El4FC8jcawUVgw_0EIcbaQ,1,36.1022507,-115.1699679,89109,3730,3.0
jmyvOW6G2T1fIePvajB4nQ,1,36.1002707,-115.1252239,89119,332,4.0
tMYYSWyTppDcF070Hmy-kQ,1,36.1517914562,-115.332706822,89135,431,3.5
5EIuCcoHY2evAhFMBV6G6g,0,36.121792,-115.169553,89109,140,3.5
QOE93SXgKd8EsaUT-DaXhA,0,36.1697096,-115.1236952,89101,138,5.0
bgXb5YYzQvHXmM8owZB4fQ,1,36.1515465211,-115.332669628,89135,317,3.5
y8d90Pt16Nip-B5UXWBP-w,1,36.1567959455,-115.334386826,89135,880,4.0
dpVMSMJjJtwhO_Zvugc5_w,0,36.098467,-115.148375,89119,4,5.0
eNrBPQA92s7ckh2FOWi8Eg,1,36.1916690719,-115.306885647,89134,20,3.5
25PEf9-e8_7phdV7JjOHhA,0,36.1148675,-115.1335439,89119,38,3.5
zCHEDV06NXGs6GAXmFyDFw,0,36.2400638,-115.0626441,89115,3,3.0
e1qIWEYgYjTJG1zHr4rwxg,1,36.1435609,-115.2815636,89117,42,3.0
c0ZerP3dvw3x2IWXzNKDyQ,0,36.115023,-115.171781,89109,149,3.0
UDE4VL0k8Zrko7RkJ4agGQ,1,36.2786413,-115.2610693,89131,107,3.5
8jj6dYkZtxTCsq_Y-C_DtQ,0,36.1050259,-115.1359481,89119,21,4.5
5UvAxXy6BBgyuxv0B3ztjA,0,36.1345820974,-115.151610374,89109,37,3.0
PlMJAouo0D0ZXHkCDj6eeg,0,36.1025618,-115.169277,89109,177,2.5
HgdFqAvK31fB9sgBdOzo9g,1,36.0164931,-115.1170689,89123,1135,4.5
Iv5lyi_ule9sNIOncmusIw,1,36.1665341006,-115.135213249,89101,127,4.5
vZafOAECfChenbQjhlZQlA,1,36.1546303,-115.2309179,89146,14,3.0
UutHMmZx1CQcjiyfmVa_7g,0,36.064115,-115.241693,89118,78,4.0
LrO_Xy6lfpbTgFoJcOjY4w,1,36.19697,-115.256147,89128,91,3.5
RVt3dKDevhEs0gVMYeL6_w,0,36.1588559741,-115.236683004,89146,66,4.5
qA27MJtwlu0zbnDS0mO2Jw,1,36.1967273,-115.0304884,89156,5,3.0
RGUZF7YaHiBs10ok2sAoWw,1,36.1010489,-115.0999655,89121,45,4.5
yw9VoFdKeN0EAerh1VceVQ,1,36.1256631,-115.2111449,89146,36,4.0
aD0EslPREWGDlSpD0RMlEg,1,36.1278395525,-115.224161699,89146,636,4.0
NJ2Oyy9MH0qxYiLnVHfPiw,0,36.1262286179,-115.171051025,89109,7,3.5
Me12OazRUDZOuFJ8nbBbCg,0,36.1068493,-115.1372406,89119,20,3.5
BZSzoBFhkXBUQTx4Cgl5Aw,1,36.100442,-115.1652072,89109,309,4.0
BYYTKKHMGoTPjILP-WMpFw,0,36.099494,-115.2083645,89103,33,2.0
_7EsArRtaywrPasvA8ryfg,0,36.1193098,-115.1717702,89109,32,4.0
I6Vg6g9IX51-2mXo4HDd-Q,0,36.1089399,-115.2785772,89147,4,3.0
r6b0IpBN8d-I4oe3RBL95A,1,36.1245859,-115.1716132,89109,29,2.0
XX5DlErcTQ8qNb_seI_oBw,1,36.0125444018,-115.156269707,89183,60,3.0
065c76tt1dXBNmoGBymUgQ,1,36.1677987235,-115.13820323,89101,189,4.0
mShOJ9qFk79KnZq7E8k9hQ,0,36.0687375761,-115.177134406,89119,265,3.0
PWWuvwKa3sUnBIjTar4dEw,1,36.1736531,-115.1172558,89101,7,2.0
kwLlQn95rqiqvmM4Yc2hIg,1,36.1017704,-115.297827,89147,143,3.5
bw7LEtZ5ozq8qOBA6FowYA,0,36.1253118,-115.2792238,89147,31,3.5
kZspuWnM0Y-Losvk2Rl0lA,1,36.170179,-115.140464,89101,275,3.5
d9YAMj9ldM4jyBNn5bIBrg,1,36.095424,-115.175922,89109,14,3.5
kWe8Tq19JHqLYo5rtQpjJg,1,36.1809666,-115.3174163,89144,5,4.5
E0OKctOhZpUQgwUUBc_RwA,1,36.0334485,-115.2070141,89139,240,4.0
2hrj6ISpLJmvRen3AZkBWw,1,36.2643443318,-115.257902474,89149,16,2.5
ai5dbb7P-qwt113PaJJCwg,1,36.1493836509,-115.153965494,89104,93,3.5
6F46lj02sSEVcYCE-RsIag,0,36.0132828785,-115.15386343,89123,5,5.0
5FiuxRWs-indyk2Y9imkSg,1,36.041101,-115.12046,89123,106,4.0
RAU2fPJ852Z241SXP-Wfew,0,36.1931880004,-115.305546855,89134,11,3.0
hPclwunHi36YV8cPghWJBg,1,36.130228,-115.103766,89121,365,4.0
iACo0RlJN6PGJez9oaK-tA,1,36.2890998,-115.288435,89149,105,3.0
VPO8pBUwYz1u6GoG0d2U-Q,1,36.2893864,-115.2883917,89149,103,2.0
H1ZlF8EkvE5PW_-1BP0nTg,1,36.0345278685,-115.12020074,89123,60,4.5
-FlrlELIGmCqdt_JxbdFgg,0,36.1937598519,-115.305485597,89134,9,3.0
sAZGdlYTp41UWEjHdeZrWg,1,36.1432438855,-115.241898224,89146,138,5.0
L_ZLtfHvfzfoNVQ0-okTXg,1,36.1261670801,-115.166813653,89109,1136,4.0
nUpz0YiBsOK7ff9k3vUJ3A,1,36.123406,-115.170188,89109,1472,4.0
Ys0m_f4kno_0G-3S39M-Ag,1,36.0438261006,-115.243898146,89139,9,3.5
rbcfYmJtqwIkk17IeOI5Kw,1,36.1072817167,-115.176547763,89109,838,4.0
g6w4kX7tvCqGKAxr07aBQA,0,36.168645378,-115.123672485,89101,61,2.5
2I_qSTehoUFsDNjaqCVxlA,1,36.1273969,-115.2240685,89146,160,3.0
WU0rArtd0GcTt8ndKzeKaw,1,36.176313,-115.260817,89145,32,5.0
pF2qDNLaZYMaLFHkdNJJhA,0,36.1680889,-115.144066,89101,24,3.5
iw1WJt3wl6-NquZGKVamLw,0,36.1150593,-115.1487308,89119,114,4.0
W6s1BQa6N3mU6UBTv_KqSw,1,36.2768677,-115.2078847,89131,362,4.5
LsXnqT4WACxF9XyWCu48Nw,0,36.1155994,-115.102283,89121,51,4.5
lVULxfPrpjnlOzF_jilRAA,1,36.1221998492,-115.169943371,89109,54,2.5
NCR20zyNvXPb3gYpZqAvbQ,1,36.167575,-115.138596,89101,221,4.0
WYxOAOMIBcnqf8QHfqaAIg,1,36.1338910257,-115.137311373,89109,76,2.5
2Y7voMZLcJ4YYC8_UjEuPg,1,36.1956,-115.227,89108,36,1.5
Cm-BH_7VPLP63FdI9ML6vA,1,36.1963941982,-115.240773865,89108,36,1.5
1CWMNSTRMejdSyXBG2chNg,1,35.999495,-115.128018,89183,134,3.5
a0v7Si0DK4cIko7AQY4YXg,1,36.0621940089,-115.241856213,89118,920,4.5
2B4bC4w4PDC8Pj53SfTG2g,1,36.1086528051,-115.137110468,89119,57,4.5
8Uq4KDu10q1NAjA86v5Oeg,1,36.0792394487,-115.101557337,89120,5,2.5
ISeb4rh50T02uADLTok9TA,0,36.0901056901,-115.172292057,89109,19,3.5
WNSdjFgR3vjeDQl7rKEGNg,0,36.1314439,-115.1648858,89109,3,3.5
RqTCCfUQJh_OpWwgOVWiDw,0,36.0998842,-115.1722956,89109,3,2.5
cHAhW7XJ2no_qzc46HpohQ,1,36.1938248,-115.2068441,89108,7,3.0
RycZOiohghoI0Ssg2Qqgqw,1,36.112821,-115.17013,89109,194,3.0
v0oHkLaA7cI9os6VZu6NZQ,1,36.1017319952,-115.118540749,89119,4,4.0
aBCqrJwXAHnTgO2e_l0v8w,1,36.1480361,-115.1539772,89104,27,2.5
w4QcDDG4mYyCg48BYE_Frg,0,36.1385383,-115.2844243,89117,174,4.0
pIC8VOa9pPvq6JI02DKPlg,0,36.1334919,-115.278964,89117,20,3.5
dENns4dukYRZunxCOUzRsw,1,36.1817765864,-115.061865928,89110,3,3.5
9P23-V64kYz3trn9ecaJJA,1,36.1947692,-115.2524715,89128,133,5.0
TRe0u0yJ4eeEaSzDKQmIDA,1,36.115014,-115.279609,89147,32,4.0
xI8O5h3Pa0MQlTWf93noTA,1,36.1594531,-115.0797517,89104,25,1.5
hpv2WZA4_G1qC65QQ26ZjA,1,36.0219620761,-115.117090763,89123,71,2.5
HjnQcjcw-e_SMk0ZyszTug,1,36.130531,-115.108748,89121,8,3.5
XXW_OFaYQkkGOGniujZFHg,1,36.1336673317,-115.163094755,89109,3048,4.0
Y-S2LhHefBdnX8VP5Bh_JA,1,36.091726,-115.176646,89119,922,3.0
742D-FQL6glg1ek71G4R2w,1,36.1270605395,-115.169334412,89109,21,2.0
l9oTh1HKQt_o4SN63cNNMw,1,36.116242,-115.174935,89109,70,2.5
ksuxxeP_V73Y4iKPeLq77A,1,36.1107901,-115.1714113,89109,355,3.0
jqDkZNJDo4oHYP8zHbSBBw,1,36.128561,-115.1711298,89109,8,3.0
xsjvDoJr3Zx6nq4xE3Aqhg,1,36.175,-115.136389,,38,4.5
Uvl6FkQv4x2KPEGot_kTzw,0,36.100165672,-115.219130794,89103,3,4.5
hrNIDao4XnOhrv7aaFehTg,1,36.0550930904,-115.283311492,89148,163,3.5
fNldo9xOxo-av2_1Q4U9JQ,0,36.1588472,-115.2075095,89146,7,3.5
6bU4NFkXbdbvnQBDa9-nfQ,1,36.128569,-115.2241611,89146,105,3.5
qL9CBB9lwY0ftdUcqVMUgw,1,36.114083,-115.09092,89121,89,4.5
TNjlLA1DdH75TX_J_XQSRw,1,36.1002674956,-115.116291217,89121,37,4.0
4uiijOUDzc-DeIb2XcKW_A,0,36.128561,-115.1711298,89109,36,2.5
8EU78DspV7ORFRXr9BPxuA,0,36.1963549,-115.2351979,89108,16,4.0
S1N5-ZXwR4fUIPs6dLnBYQ,1,36.125587,-115.211199,89146,331,3.5
px2l_fl2_LlVthj50T7o2g,1,36.058929,-115.11994,89119,58,2.5
BSGy3c4voXZ5ntOi2fJwjg,1,36.1433424,-115.2981583,89117,73,4.0
wRmPV-RvcqcjeyUeOaJQCg,1,36.1409252,-115.1428874,89109,3,2.5
C2tt_-1YE4X2T7azXEF7IQ,1,36.2785510488,-115.209889315,89131,22,4.5
5O7qB4gNmr3NgdYAuYbP4Q,0,36.1256933,-115.2112778,89146,77,4.0
4FaRTjXXFdfs1Nn29V9kAg,1,36.1157928,-115.2987139,89147,81,4.0
8yjGIa9pv2AWaWqxlt4DDA,0,36.0680069,-115.1763677,89119,57,3.5
TU2Vt9nRhVSBMVTAivy9Ug,1,36.1248998,-115.1350531,89169,23,3.5
qWflasEfK2strQg5Ulcz4w,1,36.1234548,-115.2792843,89147,40,3.0
36ckWelVitpgX16g7lecqA,1,36.1218632,-115.1696491,89109,59,3.5
miLGfOp3gvO2y3nMv--1Qg,0,36.071018,-115.24534,89113,5,3.0
joKG-MSwMJdR_OFm4J1WTA,1,36.1596891529,-115.1721,89102,12,4.5
NFOj3uboFzeNF5X-dWUd_w,0,36.11949,-115.169667,89109,36,2.5
w7_1xM_WNf8nh2w-tzfAyQ,0,36.0552046,-115.2509345,89113,122,4.0
FVospBWddyS7IpbEuFSqgQ,1,36.1564007,-115.3335552,89135,11,2.5
dlNMXG9-BWsPGom0_lCCNQ,1,36.1002598,-115.1251555,89119,148,4.5
pzhjeutsSFcFEDbLp67oeg,0,36.1147068,-115.0998868,89121,4,5.0
N0CoaG3cBrTGm2ecLYSzqA,1,36.1151541,-115.1497063,89119,382,4.5
aUCJt0FluWAxkOd8s7TkWQ,1,36.144806642,-115.313467272,89117,14,4.0
zqQ9yqNh0EtCIXATGlBS0A,0,36.1090109,-115.1538512,89169,3,2.0
u_8cVZyxh0J468zEZUjNDQ,1,36.109496,-115.172363,89109,552,3.5
JuO9QpkdmbTS95GSXh4dZw,0,36.1162194,-115.1745719,89109,69,3.0
w12x7UBSSRsdbp3ZqguG3Q,1,36.119004043,-115.175761117,89109,673,4.0
pfmr8R3WH8RXqW0W6D8ffQ,1,36.1105741013,-115.169416779,89109,304,3.5
lQ9VmIWvM6v-rONPkYX8aQ,0,36.1268768,-115.1658732,89109,125,4.5
YNDxeeRUARbd8GRnscJSvg,1,36.0708262285,-115.162891043,89119,453,4.0
5l-yKN13VwfPwuSiBIqdJQ,1,36.202835,-115.1198268,89030,63,4.0
uyTHJd8s12u8kQBEpCyxuA,0,36.1590987,-115.3376537,89136,9,3.0
5G4Tg_hBfUGilQWj2lj8IA,1,36.2713797,-115.267591,89149,19,3.0
-Jo0rJr2mZxBVgaJqDs-TQ,1,36.0987437,-115.1360224,89119,6,3.5
w_Cw1-80276SAhHw2LJqFQ,1,36.2771448,-115.2071911,89131,140,3.5
N3zuaqGESF5iZsi_md9c1Q,1,36.1008769,-115.2445968,89103,34,3.5
2s1JuKtL1jPzM9Tmg13CLA,1,36.2684007,-115.2956118,89149,7,4.0
hLu4q64lPvF--9gd58lcPg,1,36.1206147,-115.1719738,89109,16,2.0
6WE1SLCq_gUzJGQpglYM9A,1,36.10259,-115.136559,89119,7,2.0
BxRTF1hmGAzMzkTDsEp2gw,1,36.195762,-115.248815,89128,230,3.5
5gv6AqHXfi3gJV4fb432Vw,1,36.122364,-115.1908149,89103,127,3.5
5NUHLYoZS_iCp2JSt5tQZQ,0,36.120094,-115.154214,89119,14,4.0
F3oDNZGUJBIHHy4wQ5jRGw,1,36.0482275,-115.2436689,89113,89,2.0
RsulP7fZ_36iBhElfKFjAg,1,36.144594,-115.277173,89117,50,3.5
OHXnDV01gLokiX1ELaQufA,1,36.0765815,-115.2431483,89118,134,4.5
4k3RlMAMd46DZ_JyZU0lMg,1,36.1265169,-115.2017455,89102,1291,4.0
hV4j36jlyeBwTW_9uQiTjQ,1,36.0723732,-115.1003922,89120,125,4.5
_XM07jbQGliVPwnAfyyGUA,0,36.1314439,-115.1648858,89109,5,3.0
FOw8d87D581CltNjk6t52g,0,36.118221,-115.172532,89109,11,2.5
SaL2YDKT96zHqxlaq7mJbw,1,36.130313,-115.2745172,89117,96,4.0
OD71MBxh6lhoPx09zcepng,1,36.1285956625,-115.168941117,89109,18,2.5
os_m94NtcG7JQg095WdggQ,1,36.1005561,-115.304891,89147,77,4.5
F7E3qP0oz_SuVGZGL0D8Zw,1,36.1354133,-115.1600836,89109,3,3.0
lfgTv3MpQr9vIp79zuhAfg,0,36.1128082,-115.0622887,89122,90,3.5
01SiPgdiOskMC5bUJoyy_g,1,36.0566243924,-115.163680742,89119,138,4.0
GscGQdN5p48OfiNXr4QKsw,1,36.0877226,-115.243403,89118,40,5.0
U3wxnGKk2H4uhBkRmXWGZA,0,36.0123098,-115.1189623,89123,7,4.0
qRymrsLmlA34bC8PvNoujg,1,36.2892014,-115.2873343,89149,526,4.0
J7KlrDFrriWoRkIUVNRPbg,1,36.1032110383,-115.168370547,89109,156,3.0
YRyYbOSwvHkZsZOLv98oQg,1,36.1093921899,-115.173773006,89109,1014,4.0
hECDS3dN8mDml8CCYN_MaA,0,36.1693903,-115.1430844,89101,4,4.0
SMRg_KiTXeUb6xYlB98ocQ,1,36.1700483495,-115.140660701,89101,32,2.5
74C1z6cqEdvJVgETTcEodw,0,36.121305,-115.175582,89109,280,4.0
SpeZAJN0ACO_m3Z4mcqwpA,1,36.1226902,-115.1701939,89109,68,3.5
_YIC05xpnIMIkn5LVwKf9w,1,36.1035296,-115.1723424,89109,12,2.5
d2u9WS_CM6OUZZCNrfyqZg,0,36.1261436,-115.2053944,89102,4,3.0
UbjXRe-Ku_MWpX27vtIEFw,1,36.277855,-115.288323,89149,40,2.5
PXS-ptzCqz26yG-mfqUWGA,0,36.1253966874,-115.170021057,89109,137,3.5
7BZ2NdkysVLgWScSEvhILQ,0,36.166666,-115.1344046,89101,137,4.0
Xensz-o7iwV1jDhYCP8SBw,0,36.1211955,-115.1740737,89109,22,2.5
0jJfQEWEe-6ODl62XSynDw,0,36.1972496801,-115.258839505,89128,19,2.0
uuGL8diLlHfeUeFuod3F-w,1,36.102928,-115.173847,89109,1492,3.5
9J-Vg2-uqjreSRtITaDlMg,1,36.1613361,-115.1229132,89101,27,4.5
LFhF2la-C_vrNrQRz5GnIA,1,36.196713071,-115.223579855,89108,11,2.0
j84mrl1I2c6mU4ltS3ofGQ,0,36.104474,-115.136561,89119,9,3.5
gBy6UXTpoSHhW6qd15XU0g,1,36.1384195034,-115.284254123,89117,200,4.0
zOhc6cRn1UgNy7EiAdJ2Rw,1,36.1948434056,-115.253586686,89128,71,2.5
cAtaU6ZjkyJKvuFeJj-6-A,0,36.1389598,-115.2837833,89117,4,3.0
6nbPXEjmBnDtsgM_YNwGjw,1,36.028504816,-115.117767641,89123,300,4.5
j9qC2kxTFcgApOjQ0kvuVQ,0,36.298153,-115.270802,89131,3,3.5
xlJqe1gSZz9C2-87mRA8TA,1,36.1229569632,-115.246403497,89103,4,2.0
4iLbq_AUiWtsSKHFpG5cbQ,0,36.114395,-115.278107,89147,26,4.0
V4E09shHwjNdiclExeiYLg,0,36.1304091,-115.1657932,89109,7,4.5
bD9f8IT_-7d_Y0n2R24kUg,1,36.135655,-115.161507,89109,4,3.0
I6IOs1NVUf3d2OQB4TyKSw,0,36.2030023756,-115.241583308,89108,5,3.0
1XeI5PX5RxvFlaAHBKRUYA,0,36.104435,-115.1367851,89119,43,4.0
keBXqRRumQA-A5m4K7Zq5w,0,36.128561,-115.1711298,89109,16,4.5
3rj1qpgFvkRWtAka17mhEQ,1,36.2828691328,-115.287154801,89149,234,3.0
KBA0yGsblufetQgs6Sm_nQ,1,36.1585441,-115.121042,89104,35,5.0
qMOyKuyZpFH-Lmszd3Mn-A,0,36.175,-115.136389,89136,11,3.0
gZFjmwpGXJK5YGnS3bjflg,1,36.2899554528,-115.285888313,89149,44,3.5
lcsfb0Sz5vzpBVShDsu2gw,1,36.144124,-115.147701,89104,45,3.5
YX0L4eC69rH_0S4DT2u6Pw,1,36.1698382,-115.1433842,89101,4,4.0
UANNbspNsQEFUay5nALZYw,1,36.0724028,-115.101393,89120,54,3.0
x_L9NCBxx4Mb4cOnnRMibw,0,36.2714828,-115.2606002,89130,12,4.0
BrvDRqQkoFG3B7szaZsRtg,0,36.1272504,-115.1977623,89102,41,3.5
vATbGMxLd9cZ3VY_GZAIJw,1,36.100871945,-115.24453159,89103,10,3.5
zYKNDLEExBNKQQrW6vvz_Q,0,36.115914261,-115.139736675,89119,64,4.5
nbO2S-63XuihPXjJS_7XaA,0,36.052119,-115.27921,89113,4,3.0
sgtF_x5ppBbIXRUE8XrmVg,1,36.068215,-115.1539278,89148,15,5.0
bgx6gYdktqEoQwBdo5lRbA,1,36.1725604183,-115.245821625,89145,173,4.5
6UqOXFic_vu2JLGuu8YD6A,0,36.1080735,-115.136367,89119,40,4.5
fOFkU3gc9ekFiP9FWRgYTA,0,36.2042,-115.244994,89128,11,2.5
g9iIBuh-g4ld3w3kUWLMqw,0,36.1692899,-115.140026,89101,167,3.5
-IWsoxH7mLJTTpU5MmWY4w,1,36.1265982988,-115.197783811,89102,799,4.0
wIz5nWZ-0LfgAq5N2Nu1dg,0,36.1259293,-115.1976305,89102,6,3.5
MmW1-h6o79XhhO_qutIZ_Q,1,36.1226902,-115.1701939,89109,12,2.5
8menaxER6kxM_Lyi5tBmSA,1,36.1212064648,-115.168664386,89109,6,1.5
H-05-lRUJDUNDgYgaw7bXA,1,36.12065,-115.13717,89119,124,2.5
uu5AtMrz_94e8kk4Gixg9Q,1,36.118238,-115.135755,89119,193,3.5
5qK5rJxwo0cjP3vTf3lkSA,1,36.2178018,-115.2405841,89108,27,1.5
QGAv-8tj5i4m4G-HDMnIbA,0,36.1427564,-115.1578748,89109,243,4.0
ir91fFZwnjgBnYCnrqNd6Q,1,36.0812917584,-115.159721375,89119,16,2.0
OYHpqY6-3C-wXR-uPbHhwA,0,36.2769364731,-115.207847659,89131,222,4.0
iiIXOU0L-KUCjuNES2e6Cw,1,36.144951,-115.298961,89117,105,4.0
hDzUXPiU85z0YujIIEy06w,0,36.0680069,-115.1763677,89119,18,3.5
odYdARplahqW4XbXU4drKg,1,36.1739975,-115.1184849,89101,21,4.5
XWxYHSld0T2TfANwt1KmqA,1,36.115557,-115.174632,89109,292,3.5
xd3RB4q2Ermmdz41i7RWuQ,1,36.0860762,-115.0721299,89120,18,2.5
Mv2SeBkY0DASmwO1-mM-iQ,1,36.08044,-115.146097,89119,44,2.5
ZLcTzccbEoNkp5_EGKMUnQ,1,36.1714321959,-115.14183501,89101,48,4.0
-_yEVC3_3M6YOsamYfNFEw,1,36.117898,-115.1367955,89119,194,4.0
07jQarxKd_8J_AJHD5YBqQ,1,36.2650228462,-115.259212892,89149,119,3.5
QCCVxVRt1amqv0AaEWSKkg,1,36.1575507132,-115.152820746,89104,210,4.5
GJ_bXUPv672YwNg4TneJog,1,36.109658,-115.174669,89109,1540,3.5
5OqrwhtZ3mcmUSwLINZTWQ,1,36.1067631229,-115.17708712,89109,295,4.0
nW27OMU438BjZF64lj97sQ,1,36.1260081178,-115.198455009,89102,234,4.0
sHsjBV5_kuuC2aU2PuSlUg,0,36.1451301818,-115.176471099,89102,187,4.5
5QsW4RdCrDhVuDHnlgnCuA,1,36.221936,-115.1462928,89032,11,4.0
fsTyQVRjkR7tPGI_FzfCKA,1,36.2887247,-115.2884593,89149,44,2.5
HAjZ4ZJrJqtVVyilMYQZzQ,1,36.116147,-115.137842,89119,65,3.5
c5N-XCk-ntpyYRsYkwH7kA,1,36.114909,-115.1318241,89119,186,4.5
